,Pearson's r,Pearson's r (abs),p-value
anterior cingulate,0.17902218467592335,0.17902218467592335,1.1327281132758613e-281
sought,0.17899384106479524,0.17899384106479524,4.1052878658646605e-282
history,0.17897326149735712,0.17897326149735712,4.772796665763385e-282
music,0.17895057979817522,0.17895057979817522,5.634772032965424e-282
discuss,0.17891260641058918,0.17891260641058918,7.43993461787898e-282
optimal,0.17858360649942417,0.17858360649942417,8.243374669583059e-281
regulatory,0.17856124462354064,0.17856124462354064,9.705705048043072e-281
exploring,0.1784990590059392,0.1784990590059392,1.5282797837793815e-280
time courses,0.1784794732511926,0.1784794732511926,1.7631509476834849e-280
domain general,0.178311881640993,0.178311881640993,5.987652898081039e-280
memory performance,0.1782562031568603,0.1782562031568603,8.98547106169671e-280
contained,0.1778629796532355,0.1778629796532355,1.573484110176746e-278
stable,0.17775022298393314,0.17775022298393314,3.5714568439911955e-278
negatively,0.17771866151647095,0.17771866151647095,4.492052396605981e-278
memory encoding,0.17763318969951558,0.17763318969951558,8.357495810691503e-278
s1,0.17760535213994494,0.17760535213994494,1.0229711586912834e-277
neutral faces,0.17743129128730353,0.17743129128730353,3.6177766625618203e-277
young healthy,0.17715508609372418,0.17715508609372418,2.6777443138117834e-276
control groups,0.17712988203485822,0.17712988203485822,3.213842473720411e-276
20 healthy,0.17712386673652292,0.17712386673652292,3.3568986845183164e-276
induction,0.17702186718550977,0.17702186718550977,7.023395765201805e-276
mnemonic,0.17697021457850373,0.17697021457850373,1.0205369055716526e-275
researchers,0.17692005931287702,0.17692005931287702,1.4667556898177905e-275
parietal junction,0.17689427206320404,0.17689427206320404,1.7673909374023554e-275
healthy controls,0.17686523103103555,0.17686523103103555,2.1802670153406154e-275
correlated negatively,0.17674082726574358,0.17674082726574358,5.3568189474072635e-275
remarkably,0.17663393384092763,0.17663393384092763,1.159100304360383e-274
impairment,0.176611617042485,0.176611617042485,1.3616908666638607e-274
foot,0.17659438246648057,0.17659438246648057,1.5420488138993102e-274
useful,0.17648895910083326,0.17648895910083326,3.2992283024525583e-274
negatively correlated,0.17638707339945298,0.17638707339945298,6.877699082261926e-274
intense,0.17619938383296735,0.17619938383296735,2.6584952355358266e-273
mediates,0.1761590935197161,0.1761590935197161,3.5530294260744456e-273
interoceptive,0.17601168013587754,0.17601168013587754,1.0261445883320308e-272
measuring,0.17598307190219073,0.17598307190219073,1.260522930254904e-272
date,0.17594593226843874,0.17594593226843874,1.6463156086587772e-272
postcentral gyrus,0.17589702515701047,0.17589702515701047,2.3397948325341768e-272
reference,0.17579866199832522,0.17579866199832522,4.743338787360599e-272
posterior anterior,0.17571460275627193,0.17571460275627193,8.673928974951655e-272
criteria,0.17555183826187662,0.17555183826187662,2.7887193716480027e-271
consequences,0.17554501713268533,0.17554501713268533,2.928526605491441e-271
problems,0.1754929533085488,0.1754929533085488,4.2537574193005537e-271
paper,0.17543728098233358,0.17543728098233358,6.33981258228905e-271
75,0.17533470739900986,0.17533470739900986,1.3219872341228553e-270
weighted,0.17528283029922298,0.17528283029922298,1.9167431598822203e-270
success,0.175166768165233,0.175166768165233,4.398768375973901e-270
semantically,0.1747202886008681,0.1747202886008681,1.0685674934068451e-268
game,0.1746493485105768,0.1746493485105768,1.7725179860212606e-268
univariate,0.1745043624830404,0.1745043624830404,4.983059087815284e-268
genetic,0.1743191416328923,0.1743191416328923,1.8638067199886773e-267
brief,0.17423963791550126,0.17423963791550126,3.2818221798137693e-267
year old,0.17416559755365277,0.17416559755365277,5.556959444962224e-267
sensations,0.1741607762235769,0.1741607762235769,5.7507897287886714e-267
believed,0.17393115923823055,0.17393115923823055,2.9401763482481815e-266
interacting,0.1735875071814825,0.1735875071814825,3.3659115165188594e-265
placebo,0.17356360148480124,0.17356360148480124,3.987210610435421e-265
uncertainty,0.17351751406662508,0.17351751406662508,5.526708002421311e-265
medial superior,0.17347630112832885,0.17347630112832885,7.400016892421664e-265
high functioning,0.17336944908259647,0.17336944908259647,1.5766976991672188e-264
experienced,0.17332184147263513,0.17332184147263513,2.208251430622414e-264
resonance images,0.1732403708386556,0.1732403708386556,3.92927299078671e-264
notably,0.17314676646104263,0.17314676646104263,7.615433785753765e-264
14 healthy,0.1731445806926271,0.1731445806926271,7.733986062468711e-264
magnetoencephalography,0.1731341652640614,0.1731341652640614,8.324727660976378e-264
methodology principal,0.1728806224368598,0.1728806224368598,4.987760111534853e-263
judgment,0.17271708439552524,0.17271708439552524,1.5804624121511615e-262
alter,0.17269061513262365,0.17269061513262365,1.9046100408757115e-262
axis,0.17263752799597723,0.17263752799597723,2.7686311160507854e-262
introduction,0.17253612608868535,0.17253612608868535,5.654985276340352e-262
corpus callosum,0.1722199025405688,0.1722199025405688,5.22938406487051e-261
callosum,0.1722199025405688,0.1722199025405688,5.22938406487051e-261
approaches,0.1721258796430248,0.1721258796430248,1.0123142093073498e-260
exert,0.17212317275480843,0.17212317275480843,1.0317432064852737e-260
year,0.17209609029008388,0.17209609029008388,1.2478670715248784e-260
marker,0.17207396877224546,0.17207396877224546,1.4575545201503358e-260
enhances,0.17199902653029522,0.17199902653029522,2.4665075738382517e-260
implications understanding,0.1719875358860738,0.1719875358860738,2.6736329308547403e-260
subserve,0.1719214397624911,0.1719214397624911,4.2509964172485106e-260
link,0.1718826241733563,0.1718826241733563,5.581104333235533e-260
perspective,0.17173885929793792,0.17173885929793792,1.528871466390908e-259
scans,0.1717089764525706,0.1717089764525706,1.8849160821717916e-259
took,0.17167581155432546,0.17167581155432546,2.377822136667495e-259
adhd,0.17162461736001813,0.17162461736001813,3.403072212337285e-259
knowledge,0.1716053630724152,0.1716053630724152,3.8941671140487314e-259
healthy male,0.171547128138727,0.171547128138727,5.853799769210589e-259
amygdala responses,0.1714694954296241,0.1714694954296241,1.0076919735598367e-258
reduces,0.1712890314483257,0.1712890314483257,3.5582593601870002e-258
gyrus middle,0.17123809765149303,0.17123809765149303,5.07888109676407e-258
estimated,0.1711552068556276,0.1711552068556276,9.060461399881347e-258
asd,0.1711197905544133,0.1711197905544133,1.1601596745389346e-257
shaped,0.1711166886711177,0.1711166886711177,1.1855510565057119e-257
referred,0.17109578032500997,0.17109578032500997,1.3718081769005797e-257
subjective,0.17105672203314967,0.17105672203314967,1.8015942024610884e-257
dopaminergic,0.17100162840454886,0.17100162840454886,2.6458545509424823e-257
nociceptive,0.17096932893063402,0.17096932893063402,3.314304644756211e-257
sparse,0.17086045296957422,0.17086045296957422,7.079530728209796e-257
min,0.17061150246890464,0.17061150246890464,4.0072315453961327e-256
application,0.170566248587744,0.170566248587744,5.489968837365495e-256
21,0.1705584685726883,0.1705584685726883,5.795244366671673e-256
naive,0.17052588020076437,0.17052588020076437,7.269464159238024e-256
issues,0.17048134972472861,0.17048134972472861,9.907659318268347e-256
posterior middle,0.17043313550045297,0.17043313550045297,1.3852292208166732e-255
coherent,0.17043002370288726,0.17043002370288726,1.4155138978041272e-255
male female,0.17038726132918824,0.17038726132918824,1.9053183891112906e-255
salience,0.17020278258384844,0.17020278258384844,6.859886112711404e-255
cortex m1,0.1701353249889854,0.1701353249889854,1.095457952568872e-254
positively,0.16985181062490867,0.16985181062490867,7.816543065844477e-254
imagined,0.1698379800633589,0.1698379800633589,8.602173398653275e-254
control network,0.1698101824207186,0.1698101824207186,1.0427851931287933e-253
powerful,0.16972005072813473,0.16972005072813473,1.9458913251644517e-253
neurocognitive,0.16969222352369515,0.16969222352369515,2.3590257256338977e-253
disgust,0.16963408934875113,0.16963408934875113,3.5266729396554476e-253
acute,0.169608718467319,0.169608718467319,4.202990082053743e-253
variant,0.16949359665673994,0.16949359665673994,9.314034140097407e-253
canonical,0.16930166119732856,0.16930166119732856,3.5054953988732507e-252
substance,0.16907347815305698,0.16907347815305698,1.6911020405465787e-251
intentional,0.16889117133315748,0.16889117133315748,5.935923477646705e-251
contextual,0.1688677194364581,0.1688677194364581,6.975779808183711e-251
affective,0.16882017484478903,0.16882017484478903,9.675772727887672e-251
taking,0.16875463441311372,0.16875463441311372,1.5187700414873714e-250
research,0.16874708246700623,0.16874708246700623,1.5997377604596812e-250
functioning,0.16846744119342288,0.16846744119342288,1.0928316903350175e-249
randomized,0.16832541748369956,0.16832541748369956,2.89614255910455e-249
tomography pet,0.16821610793514277,0.16821610793514277,6.128204480730522e-249
provide novel,0.16790722411141715,0.16790722411141715,5.081034132458797e-248
consider,0.16783780777587168,0.16783780777587168,8.168654098611536e-248
day,0.16772644814012538,0.16772644814012538,1.7488463429805992e-247
cortex vlpfc,0.1675973486784996,0.1675973486784996,4.224041926254317e-247
associations,0.16710429763559181,0.16710429763559181,1.2176159182070045e-245
underlying mechanisms,0.16705143741384243,0.16705143741384243,1.7447962449047334e-245
tracts,0.16702940417915058,0.16702940417915058,2.026987372184861e-245
nervous,0.16696339346262062,0.16696339346262062,3.1757975261641876e-245
inter,0.16669817845587964,0.16669817845587964,1.9253176711433423e-244
49,0.1666612212965839,0.1666612212965839,2.4743364343079513e-244
reactivity,0.16654104300376832,0.16654104300376832,5.5922905903364136e-244
dose,0.16653440649203824,0.16653440649203824,5.849756302735588e-244
beta,0.1665246216170903,0.1665246216170903,6.251121153466081e-244
tend,0.16634394048279472,0.16634394048279472,2.1272120555539153e-243
healthy human,0.1663332014948247,0.1663332014948247,2.287720074396056e-243
automated,0.16633192236255906,0.16633192236255906,2.3076275112829294e-243
stored,0.16633036791842873,0.16633036791842873,2.3320527885513357e-243
deficit hyperactivity,0.16596508976295934,0.16596508976295934,2.760691454807775e-242
solving,0.16595322239140362,0.16595322239140362,2.9912000449427114e-242
confounding,0.16583468888572353,0.16583468888572353,6.6614029583425545e-242
persistent,0.16550091307326079,0.16550091307326079,6.328423585097418e-241
secondary somatosensory,0.1653122397533948,0.1653122397533948,2.254537945012839e-240
months,0.16526507023011006,0.16526507023011006,3.096690854534946e-240
ventral medial,-0.1651898434028236,0.1651898434028236,5.136204428905034e-240
cases,0.16506815259054733,0.16506815259054733,1.1638285120296076e-239
syndrome,0.16483086924572754,0.16483086924572754,5.725142091359914e-239
extends,0.16469626340412535,0.16469626340412535,1.4119478840601246e-238
connected,0.16468966083106476,0.16468966083106476,1.4758411903643225e-238
real time,0.16454536377717924,0.16454536377717924,3.8806507684175544e-238
corpus,0.1645426755222483,0.1645426755222483,3.9511449927948045e-238
machine,0.16428178949501068,0.16428178949501068,2.2637706583663767e-237
autism,0.16405505189618108,0.16405505189618108,1.0296282555383567e-236
conceptual,0.16390659241457148,0.16390659241457148,2.772660865241354e-236
drugs,0.1638536004911987,0.1638536004911987,3.947854211058867e-236
connectivity using,0.1637025197960183,0.1637025197960183,1.0804461899573099e-235
fear,0.1636235612647585,0.1636235612647585,1.8278800486240546e-235
posterior insula,0.1632160041314149,0.1632160041314149,2.7462497426984705e-234
pet,0.16297815560969853,0.16297815560969853,1.3307086019552676e-233
track,0.1628783199174407,0.1628783199174407,2.5789245700102727e-233
choice,0.16265774221634938,0.16265774221634938,1.1108802957586117e-232
median,0.16251183561905486,0.16251183561905486,2.9153887259251435e-232
avoidance,0.1624592093518644,0.1624592093518644,4.127972127444972e-232
32,0.1623277900963052,0.1623277900963052,9.833145820517532e-232
ages,0.16231413279045176,0.16231413279045176,1.0760883457896006e-231
younger adults,0.16210315048902285,0.16210315048902285,4.3280580059413355e-231
population,0.1620749473352852,0.1620749473352852,5.212305639042743e-231
positively correlated,0.16192259506718998,0.16192259506718998,1.422037954846592e-230
motivational,0.16184490216827097,0.16184490216827097,2.3715118798672284e-230
wise,0.16174508416691868,0.16174508416691868,4.573279080141254e-230
schizophrenic,0.16154936456021063,0.16154936456021063,1.6554090100274873e-229
students,0.16154379342603623,0.16154379342603623,1.717107913724619e-229
subtle,0.1610637486680508,0.1610637486680508,3.999576840084033e-228
empathic,0.16102681818239833,0.16102681818239833,5.0935270914608996e-228
genotype,0.1607016157977725,0.1607016157977725,4.271445259349931e-227
clarify,0.1606279322569827,0.1606279322569827,6.911291306087177e-227
balance,0.1606058755997058,0.1606058755997058,7.981740907682161e-227
violations,0.16043217785072544,0.16043217785072544,2.4790015340226606e-226
questionnaire,0.16007478635496342,0.16007478635496342,2.5421362229591978e-225
skin conductance,0.16007308393738415,0.16007308393738415,2.5704468587569523e-225
nodes,0.1599715143661331,0.1599715143661331,4.9759283847063995e-225
tpj,0.1598692746030165,0.1598692746030165,9.670284974734305e-225
german,0.15983665582783488,0.15983665582783488,1.1952613813087433e-224
default mode,-0.15958329778249095,0.15958329778249095,6.188157420498648e-224
level signal,0.15941389552451793,0.15941389552451793,1.8550849464188052e-223
feeling,0.15940848020310763,0.15940848020310763,1.921308410043004e-223
attempted,0.15938421135623898,0.15938421135623898,2.2483224689198868e-223
thirty,0.15900053041964493,0.15900053041964493,2.6890339334000246e-222
fearful faces,0.15897284982041252,0.15897284982041252,3.215466708312685e-222
conductance,0.15867752740828403,0.15867752740828403,2.161618073396178e-221
nineteen,0.15858907876158068,0.15858907876158068,3.822171779497466e-221
cerebral cortex,0.15850428861226,0.15850428861226,6.598828204475716e-221
substantial,0.15828606030601206,0.15828606030601206,2.6868014373222603e-220
experiencing,0.15825166637273505,0.15825166637273505,3.3516443069314068e-220
chosen,0.15809220676627259,0.15809220676627259,9.335928332654542e-220
adolescents,0.15790301789782935,0.15790301789782935,3.143349799580554e-219
unpleasant,0.15790140585675172,0.15790140585675172,3.176013460808212e-219
18 healthy,0.1578758897224277,0.1578758897224277,3.740586832585988e-219
false,0.1577826341170421,0.1577826341170421,6.800420272964802e-219
questions,0.15777841749910954,0.15777841749910954,6.986662550854532e-219
disorder,0.15774982762284154,0.15774982762284154,8.39114191929928e-219
temporal parietal,0.15763785265896008,0.15763785265896008,1.7188804685945585e-218
default network,-0.15752703052893416,0.15752703052893416,3.4932980585755287e-218
positron emission,0.15751266034346992,0.15751266034346992,3.8296204013928145e-218
functional organization,0.1574468176739762,0.1574468176739762,5.834672598942646e-218
positron,0.15743112829768185,0.15743112829768185,6.450268503424767e-218
refers,0.15712392657678492,0.15712392657678492,4.587765446554076e-217
mental,0.1570900744915109,0.1570900744915109,5.693550202314859e-217
iq,0.1570499222282916,0.1570499222282916,7.355145987702987e-217
mesolimbic,0.1570143224222575,0.1570143224222575,9.229235932954462e-217
48,0.15686288331406,0.15686288331406,2.422327170848024e-216
functional network,0.15669246124491593,0.15669246124491593,7.166764101644548e-216
score,0.15663723669662202,0.15663723669662202,1.0182695626285024e-215
